
01:55:14.232720,702.00,-258.00,-1387.00, 3.00, 3.00, 3.00
01:55:14.242515,702.00,-258.00,-1387.00, 5.00, 5.00, 5.00
01:55:14.252323,702.00,-258.00,-1383.00, 7.00, 7.00, 7.00
01:55:14.261978,696.00,-258.00,-1383.00, 7.00, 7.00, 7.00
01:55:14.271640,696.00,-258.00,-1383.00, 7.00, 7.00, 7.00
01:55:14.281356,696.00,-258.00,-1383.00, 5.00, 5.00, 5.00
01:55:14.291026,696.00,-258.00,-1383.00, 5.00, 4.00, 4.00
01:55:14.300724,696.00,-258.00,-1383.00, 6.00, 6.00, 6.00
01:55:14.310330,696.00,-258.00,-1383.00, 5.00, 5.00, 5.00
01:55:14.320705,696.00,-258.00,-1383.00, 4.00, 4.00, 4.00
01:55:14.330406,696.00,-258.00,-1383.00, 6.00, 6.00, 6.00
01:55:14.339970,696.00,-258.00,-1383.00, 5.00, 5.00, 5.00
01:55:14.349576,696.00,-258.00,-1383.00, 5.00, 5.00, 5.00
01:55:14.359242,698.00,-258.00,-1368.00, 5.00, 5.00, 5.00
01:55:14.368905,698.00,-258.00,-1368.00, 6.00, 6.00, 6.00
01:55:14.378465,698.00,-258.00,-1368.00, 4.00, 4.00, 4.00
01:55:14.388020,698.00,-258.00,-1368.00, 7.00, 7.00, 7.00
01:55:14.397672,698.00,-258.00,-1368.00, 4.00, 4.00, 4.00
01:55:14.407306,698.00,-258.00,-1368.00, 4.00, 4.00, 4.00
01:55:14.416943,698.00,-258.00,-1368.00, 8.00, 8.00, 5.00
01:55:14.427402,698.00,-258.00,-1368.00, 4.00, 4.00, 4.00
01:55:14.437067,698.00,-258.00,-1368.00, 6.00, 6.00, 6.00
01:55:14.446603,698.00,-258.00,-1368.00, 4.00, 4.00, 4.00
01:55:14.456239,703.00,-258.00,-1388.00, 5.00, 5.00, 5.00
01:55:14.466296,703.00,-258.00,-1388.00, 5.00, 5.00, 5.00
01:55:14.475985,703.00,-258.00,-1388.00, 5.00, 5.00, 4.00
01:55:14.485990,703.00,-258.00,-1388.00, 4.00, 4.00, 4.00
01:55:14.495685,703.00,-258.00,-1388.00, 4.00, 4.00, 4.00
01:55:14.505320,703.00,-258.00,-1388.00, 6.00, 6.00, 6.00
01:55:14.515009,703.00,-258.00,-1388.00, 3.00, 3.00, 3.00
01:55:14.524832,703.00,-258.00,-1388.00, 5.00, 5.00, 5.00
01:55:14.534506,703.00,-258.00,-1388.00, 6.00, 6.00, 5.00
01:55:14.544037,703.00,-258.00,-1388.00, 5.00, 5.00, 3.00
01:55:14.553734,703.00,-258.00,-1374.00, 3.00, 3.00, 3.00
01:55:14.563378,698.00,-258.00,-1374.00, 2.00, 2.00, 2.00
01:55:14.573016,698.00,-258.00,-1374.00, 4.00, 4.00, 4.00
01:55:14.582716,698.00,-258.00,-1374.00, 2.00, 2.00, 2.00
01:55:14.592426,698.00,-258.00,-1374.00, 4.00, 4.00, 4.00
01:55:14.602037,698.00,-258.00,-1374.00, 6.00, 6.00, 6.00
01:55:14.617301,698.00,-258.00,-1374.00, 4.00, 4.00, 4.00
01:55:14.634126,698.00,-258.00,-1374.00, 6.00, 4.00, 4.00
01:55:14.644331,698.00,-258.00,-1374.00, 3.00, 3.00, 3.00
01:55:14.654048,698.00,-258.00,-1392.00, 4.00, 4.00, 6.00
01:55:14.663532,698.00,-258.00,-1392.00, 6.00, 5.00, 5.00
01:55:14.673224,698.00,-258.00,-1392.00, 7.00, 7.00, 7.00
01:55:14.682867,698.00,-258.00,-1392.00, 4.00, 4.00, 4.00
01:55:14.692620,698.00,-258.00,-1392.00, 6.00, 6.00, 6.00
01:55:14.702758,698.00,-258.00,-1392.00, 7.00, 7.00, 7.00
01:55:14.712509,698.00,-258.00,-1392.00, 3.00, 3.00, 5.00
01:55:14.722755,698.00,-258.00,-1392.00, 5.00, 4.00, 4.00
01:55:14.732532,698.00,-258.00,-1392.00, 7.00, 7.00, 7.00
01:55:14.742327,698.00,-258.00,-1392.00, 6.00, 6.00, 6.00
01:55:14.751983,698.00,-258.00,-1368.00, 4.00, 4.00, 4.00
01:55:14.761640,705.00,-258.00,-1368.00, 3.00, 3.00, 3.00
01:55:14.780457,705.00,-258.00,-1368.00, 3.00, 3.00, 5.00
01:55:14.790069,705.00,-258.00,-1368.00, 5.00, 6.00, 6.00
01:55:14.799693,705.00,-258.00,-1368.00, 6.00, 4.00, 4.00
01:55:14.809249,705.00,-258.00,-1368.00, 5.00, 5.00, 5.00
01:55:14.819076,705.00,-258.00,-1368.00, 8.00, 8.00, 8.00
01:55:14.829044,705.00,-258.00,-1368.00, 8.00, 8.00, 8.00
01:55:14.838690,705.00,-258.00,-1368.00, 6.00, 6.00, 6.00
01:55:14.848279,705.00,-258.00,-1368.00, 5.00, 5.00, 5.00
01:55:14.857843,694.00,-258.00,-1387.00, 5.00, 5.00, 5.00
01:55:14.867394,694.00,-258.00,-1387.00, 5.00, 3.00, 3.00
01:55:14.876935,694.00,-258.00,-1387.00, 5.00, 5.00, 5.00
01:55:14.886470,694.00,-258.00,-1387.00, 8.00, 8.00, 8.00
01:55:14.896333,694.00,-258.00,-1387.00, 8.00, 8.00, 8.00
01:55:14.905995,694.00,-258.00,-1387.00, 8.00, 8.00, 8.00
01:55:14.916162,694.00,-258.00,-1387.00, 6.00, 6.00, 5.00
01:55:14.926452,694.00,-258.00,-1387.00, 5.00, 5.00, 5.00
01:55:14.936178,694.00,-258.00,-1387.00, 2.00, 2.00, 2.00
01:55:14.945709,694.00,-258.00,-1387.00, 6.00, 6.00, 6.00
01:55:14.955431,690.00,-258.00,-1389.00, 5.00, 5.00, 5.00
01:55:14.965068,690.00,-258.00,-1389.00, 5.00, 5.00, 5.00
01:55:14.974697,690.00,-258.00,-1389.00, 5.00, 5.00, 3.00
01:55:14.984322,690.00,-258.00,-1389.00, 3.00, 3.00, 2.00
01:55:14.993928,690.00,-258.00,-1389.00, 2.00, 5.00, 5.00
01:55:15.003551,690.00,-258.00,-1389.00, 5.00, 5.00, 5.00
01:55:15.013203,690.00,-258.00,-1389.00, 6.00, 6.00, 6.00
01:55:15.023512,690.00,-258.00,-1389.00, 3.00, 3.00, 3.00
01:55:15.033195,690.00,-258.00,-1389.00, 3.00, 3.00, 3.00
