secs, cad, hr, km, kph, nm, watts, alt, lon, lat, headwind, slope, temp, interval, lrbalance, lte, rte, lps, rps, smo2, thb, o2hb, hhb
1,0,0,5e-05,1.6164,0,0,200.2,144.569,-36.7829,0,0,28,0,-255,0,0,0,0,0,0,0,0
2,0,0,5e-05,1.0776,0,0,200.2,0,0,0,0,28,0,-255,0,0,0,0,0,0,0,0
3,0,0,5e-05,0.5388,0,0,200.2,0,0,0,0,28,0,-255,0,0,0,0,0,0,0,0
4,0,0,5e-05,0,0,0,200.2,0,0,0,0,28,0,-255,0,0,0,0,0,0,0,0
5,0,0,5e-05,0,0,0,200.2,0,0,0,0,28,0,-255,0,0,0,0,0,0,0,0
6,0,0,5e-05,0,0,0,200.2,144.569,-36.7829,0,0,28,0,-255,0,0,0,0,0,0,0,0
7,0,0,0.00084,0,0,0,200.2,144.569,-36.7829,0,0,28,0,-255,0,0,0,0,0,0,0,0
8,0,0,0.00103,0,0,0,200.4,144.569,-36.7829,0,0,28,0,-255,0,0,0,0,0,0,0,0
9,0,0,0.00126,0,0,0,200.4,144.569,-36.7829,0,0,28,0,-255,0,0,0,0,0,0,0,0
10,0,0,0.00152,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
11,0,0,0.00181,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
12,0,0,0.00181,0,0,0,200.4,0,0,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
13,0,0,0.00181,0,0,0,200.4,0,0,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
14,0,0,0.00513,0,0,0,200.4,144.568,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
15,0,0,0.00572,0,0,0,200.4,144.568,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
16,0,0,0.00618,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
17,0,0,0.00683,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
18,0,0,0.00783,0,0,0,200.4,144.569,-36.7828,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
19,0,0,0.00826,1.638,0,0,200.4,144.569,-36.7828,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
20,0,0,0.00905,1.6452,0,0,200.4,144.569,-36.7828,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
21,0,0,0.00957,1.6344,0,0,200.4,144.568,-36.7828,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
22,0,0,0.01056,1.6344,0,0,200.4,144.569,-36.7828,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
23,0,0,0.01106,1.6308,0,0,200.4,144.569,-36.7828,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
24,0,0,0.0116,1.6236,0,0,200.4,144.569,-36.7828,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
25,0,0,0.01181,0,0,0,200.4,144.569,-36.7828,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
26,0,0,0.01255,0,0,0,200.4,144.569,-36.7828,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
27,0,0,0.01343,0,0,0,200.4,144.568,-36.7828,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
28,0,0,0.01408,0,0,0,200.4,144.568,-36.7828,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
29,0,0,0.0146,0,0,0,200.4,144.568,-36.7828,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
30,0,0,0.01509,0,0,0,200.4,144.568,-36.7828,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
31,0,0,0.01558,0,0,0,200.4,144.568,-36.7828,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
32,0,0,0.01607,0,0,0,200.4,144.568,-36.7828,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
33,0,0,0.01656,0,0,0,200.4,144.568,-36.7828,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
34,0,0,0.01705,0,0,0,200.4,144.568,-36.7828,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
76,0,0,0.0233,1.9548,0,0,200.4,144.569,-36.7828,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
77,0,0,0.02414,1.9116,0,0,200.4,144.569,-36.7828,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
78,0,0,0.02515,1.9116,0,0,200.4,144.569,-36.7828,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
79,0,0,0.0265,1.9332,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
80,0,0,0.02741,1.9368,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
81,0,0,0.02853,1.962,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
82,0,0,0.0293,1.9548,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
83,0,0,0.03014,1.9116,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
84,0,0,0.03105,1.854,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
85,0,0,0.03244,1.818,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
86,0,0,0.03324,1.7424,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
87,0,0,0.03387,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
88,0,0,0.03475,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
89,0,0,0.03483,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
90,0,0,0.03483,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
91,0,0,0.03483,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
92,0,0,0.03483,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
93,0,0,0.03486,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
94,0,0,0.03492,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
95,0,0,0.03495,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
96,0,0,0.03496,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
97,0,0,0.03496,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
98,0,0,0.03498,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
99,0,0,0.03499,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
100,0,0,0.03499,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
101,0,0,0.03501,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
102,0,0,0.03501,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
103,0,0,0.03501,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
104,0,0,0.03501,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
105,0,0,0.03501,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
106,0,0,0.03501,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
107,0,0,0.03501,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
108,0,0,0.03501,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
109,0,0,0.03501,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
110,0,0,0.03501,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
111,0,0,0.03501,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
112,0,0,0.03501,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
113,0,0,0.03501,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
114,0,0,0.03501,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
115,0,0,0.03501,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
116,0,0,0.03501,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
117,0,0,0.03501,0,0,0,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
118,15,0,0.03507,0,0,113,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
119,21,0,0.03527,0,0,197,200.4,144.569,-36.7829,0,1.77636e-16,28,0,-255,0,0,0,0,0,0,0,0
120,37,0,0.03809,2.6136,0,273,200.4,144.569,-36.7829,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
121,47,0,0.04157,4.0932,0,298,200.4,144.569,-36.783,0,1.77636e-16,28,0,50,0,0,0,0,0,0,0,0
122,50,0,0.0436,4.662,0,239,200.4,144.569,-36.783,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
123,58,0,0.04742,5.8248,0,213,200.4,144.569,-36.783,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
124,59,0,0.05179,9.5652,0,213,200.4,144.569,-36.783,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
125,63,0,0.05771,13.842,0,207,200.4,144.569,-36.7831,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
126,64,0,0.06408,17.5212,0,207,200.4,144.569,-36.7832,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
127,65,0,0.07157,20.1024,0,195,200.4,144.569,-36.7832,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
128,67,0,0.07777,20.7036,0,189,200.4,144.569,-36.7833,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
129,68,0,0.08442,21.7872,0,189,200.4,144.569,-36.7833,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
130,68,0,0.09185,23.0076,0,168,200.4,144.569,-36.7834,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
131,70,0,0.09892,23.3424,0,124,200.4,144.569,-36.7835,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
132,70,0,0.10539,23.2848,0,124,200.4,144.569,-36.7835,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
133,71,0,0.112,23.3604,0,133,200.4,144.569,-36.7836,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
134,71,0,0.11862,23.4468,0,133,200.4,144.569,-36.7836,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
135,72,0,0.12569,23.9868,0,122,200.4,144.569,-36.7837,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
136,72,0,0.13231,23.58,0,136,200.4,144.569,-36.7838,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
137,72,0,0.13855,23.184,0,136,200.4,144.569,-36.7838,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
138,71,0,0.14574,24.0912,0,139,200.4,144.569,-36.7839,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
139,71,0,0.15238,24.0264,0,136,200.4,144.569,-36.7839,0,1.77636e-16,28,0,50,0,0,0,0,0,0,0,0
140,72,0,0.15947,24.0696,0,142,200.4,144.569,-36.784,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
141,72,0,0.16651,24.1524,0,132,200.4,144.569,-36.7841,0,1.77636e-16,28,0,50,0,0,0,0,0,0,0,0
142,72,0,0.17282,24.0732,0,125,200.4,144.569,-36.7841,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
143,72,0,0.18006,24.894,0,125,200.4,144.569,-36.7842,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
144,72,0,0.18679,24.9444,0,125,200.4,144.569,-36.7842,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
145,72,0,0.19354,24.4332,0,126,200.4,144.569,-36.7843,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
146,72,0,0.20076,24.8256,0,126,200.4,144.569,-36.7843,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
147,71,0,0.20741,24.462,0,145,200.4,144.569,-36.7844,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
148,71,0,0.21387,23.5584,0,145,200.4,144.569,-36.7845,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
149,71,0,0.22037,23.4216,0,166,200.4,144.569,-36.7845,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
150,71,0,0.22719,23.4036,0,154,200.4,144.569,-36.7846,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
151,71,0,0.23408,23.5044,0,147,200.4,144.569,-36.7846,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
152,70,0,0.24115,24.1308,0,153,200.4,144.569,-36.7847,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
153,70,0,0.2473,23.0724,0,150,200.4,144.569,-36.7848,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
154,71,0,0.25393,23.0112,0,151,200.4,144.569,-36.7848,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
155,72,0,0.26035,22.2948,0,151,200.4,144.569,-36.7849,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
156,72,0,0.26702,22.806,0,132,200.4,144.569,-36.7849,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
157,72,0,0.27368,22.8456,0,132,200.4,144.569,-36.785,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
158,72,0,0.28025,22.9716,0,131,200.4,144.569,-36.785,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
159,73,0,0.28692,23.4504,0,131,200.4,144.569,-36.7851,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
160,72,0,0.29296,22.5684,0,124,200.4,144.569,-36.7851,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
161,71,0,0.2992,22.4532,0,129,200.4,144.569,-36.7852,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
162,70,0,0.30527,22.0068,0,115,200.4,144.569,-36.7852,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
163,70,0,0.3122,22.5648,0,115,200.4,144.569,-36.7853,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
164,71,0,0.31893,22.4676,0,115,200.4,144.569,-36.7854,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
165,70,0,0.32517,22.4712,0,120,200.4,144.57,-36.7854,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
166,70,0,0.33149,22.5216,0,127,200.4,144.57,-36.7855,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
167,70,0,0.33814,23.1768,0,133,200.4,144.57,-36.7855,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
168,70,0,0.34406,23.1696,0,133,200.4,144.57,-36.7856,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
169,70,0,0.35023,22.5936,0,133,200.4,144.57,-36.7856,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
170,70,0,0.35659,22.9392,0,146,200.4,144.57,-36.7857,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
171,70,0,0.36281,22.8204,0,146,200.4,144.57,-36.7857,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
172,70,0,0.36933,22.7916,0,142,200.4,144.57,-36.7858,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
173,70,0,0.37599,22.9248,0,135,200.4,144.57,-36.7859,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
174,70,0,0.38315,23.9184,0,133,200.4,144.57,-36.7859,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
175,70,0,0.38981,23.418,0,150,200.4,144.57,-36.786,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
176,71,0,0.39682,23.7168,0,150,200.4,144.57,-36.786,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
177,71,0,0.4043,24.552,0,141,200.4,144.57,-36.7861,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
178,72,0,0.41173,24.6708,0,141,200.4,144.57,-36.7862,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
179,70,0,0.41894,24.6888,0,145,200.4,144.57,-36.7862,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
180,70,0,0.42586,24.0516,0,154,200.4,144.57,-36.7863,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
181,70,0,0.43304,24.12,0,155,200.4,144.57,-36.7863,0,1.77636e-16,28,0,45,0,0,0,0,0,0,0,0
182,70,0,0.44051,24.8256,0,166,200.4,144.57,-36.7864,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
183,71,0,0.4473,24.0984,0,162,200.4,144.57,-36.7865,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
184,70,0,0.45407,23.7888,0,162,200.4,144.57,-36.7865,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
185,70,0,0.46072,23.3424,0,161,200.4,144.57,-36.7866,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
186,70,0,0.46771,23.4468,0,161,200.4,144.57,-36.7866,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
187,70,0,0.4744,23.4828,0,168,200.4,144.57,-36.7867,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
188,71,0,0.48098,22.968,0,168,200.4,144.57,-36.7868,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
189,71,0,0.4876,22.9428,0,165,200.4,144.57,-36.7868,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
190,70,0,0.49443,23.0004,0,171,200.4,144.57,-36.7869,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
191,70,0,0.50108,23.04,0,171,200.4,144.57,-36.7869,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
192,70,0,0.50736,23.0256,0,169,200.4,144.57,-36.787,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
193,70,0,0.51392,23.0328,0,183,200.4,144.57,-36.787,0,1.77636e-16,28,0,50,0,0,0,0,0,0,0,0
194,70,0,0.52101,23.7348,0,183,200.4,144.57,-36.7871,0,1.77636e-16,28,0,50,0,0,0,0,0,0,0,0
195,69,0,0.52723,23.6052,0,192,200.4,144.57,-36.7871,0,1.77636e-16,28,0,51,0,0,0,0,0,0,0,0
196,70,0,0.53387,23.3136,0,192,200.4,144.57,-36.7872,0,1.77636e-16,28,0,51,0,0,0,0,0,0,0,0
197,70,0,0.54013,22.788,0,154,200.4,144.57,-36.7873,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
198,70,0,0.54574,22.2048,0,154,200.4,144.57,-36.7873,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
199,69,0,0.5519,22.6116,0,162,200.4,144.57,-36.7874,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
200,69,0,0.55795,22.6224,0,173,200.4,144.57,-36.7874,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
201,69,0,0.56402,22.7484,0,182,200.4,144.57,-36.7875,0,1.77636e-16,28,0,50,0,0,0,0,0,0,0,0
202,68,0,0.57028,22.842,0,213,200.4,144.57,-36.7875,0,1.77636e-16,28,0,50,0,0,0,0,0,0,0,0
203,68,0,0.57599,22.1688,0,213,200.4,144.57,-36.7876,0,1.77636e-16,28,0,50,0,0,0,0,0,0,0,0
204,67,0,0.58175,21.5532,0,193,200.4,144.57,-36.7876,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
205,67,0,0.58816,22.4136,0,150,200.4,144.57,-36.7877,0,1.77636e-16,28,0,50,0,0,0,0,0,0,0,0
206,67,0,0.59455,22.4604,0,160,200.4,144.57,-36.7877,0,1.77636e-16,28,0,50,0,0,0,0,0,0,0,0
207,67,0,0.60054,22.3164,0,160,200.4,144.57,-36.7878,0,1.77636e-16,28,0,50,0,0,0,0,0,0,0,0
208,67,0,0.60645,21.888,0,179,200.4,144.57,-36.7878,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
209,67,0,0.61233,21.9384,0,179,200.4,144.57,-36.7879,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
210,67,0,0.61818,22.0464,0,166,200.4,144.57,-36.7879,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
211,67,0,0.62387,22.0464,0,166,200.4,144.57,-36.788,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
212,66,0,0.62946,21.5496,0,207,200.4,144.571,-36.788,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
213,66,0,0.63501,21.1644,0,163,200.4,144.571,-36.7881,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
214,66,0,0.64067,21.2472,0,163,200.4,144.571,-36.7881,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
215,66,0,0.64646,21.1608,0,173,200.4,144.571,-36.7882,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
216,66,0,0.652,20.862,0,173,200.4,144.571,-36.7882,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
217,66,0,0.65799,20.9736,0,186,200.4,144.571,-36.7883,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
218,65,0,0.66398,21.0708,0,168,200.4,144.571,-36.7883,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
219,66,0,0.66979,21.6252,0,168,200.4,144.571,-36.7884,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
220,66,0,0.67603,22.7592,0,183,200.4,144.571,-36.7884,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
221,65,0,0.68217,22.7268,0,182,200.4,144.571,-36.7885,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
222,65,0,0.68868,23.0868,0,182,200.4,144.571,-36.7885,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
223,65,0,0.69413,22.0068,0,160,200.4,144.571,-36.7886,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
224,65,0,0.698565,21.8358,0,158,200.4,144.571,-36.7886,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
225,65,0,0.703,21.6648,0,156,200.4,144.571,-36.7887,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
226,65,0,0.70816,20.8332,0,146,200.4,144.571,-36.7887,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
227,65,0,0.71371,20.7612,0,149,200.4,144.571,-36.7888,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
228,65,0,0.71964,21.3408,0,149,200.4,144.571,-36.7888,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
229,64,0,0.72576,21.7512,0,156,200.4,144.571,-36.7889,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
230,64,0,0.73069,20.3976,0,152,200.4,144.571,-36.7889,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
231,64,0,0.73628,20.322,0,152,200.4,144.571,-36.789,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
232,64,0,0.74198,20.466,0,172,200.4,144.571,-36.789,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
233,64,0,0.74844,21.33,0,172,200.4,144.571,-36.7891,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
234,64,0,0.75462,21.7044,0,172,200.4,144.571,-36.7891,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
235,64,0,0.76064,21.8304,0,178,200.4,144.571,-36.7892,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
236,65,0,0.76661,21.8304,0,172,200.4,144.571,-36.7892,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
237,65,0,0.77257,21.8304,0,174,200.4,144.571,-36.7893,0,1.77636e-16,28,0,48,0,0,0,0,0,0,0,0
238,65,0,0.77946,22.536,0,173,200.4,144.571,-36.7893,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
239,65,0,0.78508,21.3732,0,164,200.4,144.571,-36.7894,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
240,66,0,0.79112,21.42,0,164,200.4,144.571,-36.7894,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
241,65,0,0.79762,22.0176,0,161,200.4,144.571,-36.7895,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
242,65,0,0.80378,22.1364,0,161,200.4,144.571,-36.7895,0,1.77636e-16,28,0,47,0,0,0,0,0,0,0,0
243,67,0,0.80925,21.1896,0,163,200.4,144.571,-36.7896,0,1.77636e-16,28,0,49,0,0,0,0,0,0,0,0
