98.74444,21.71,"
"
98.87092,22.39,"
"
99.00059,21.84,"
"
99.12749,22.31,"
"
99.25868,21.58,"
"
99.38608,22.22,"
"
99.51646,21.72,"
"
99.64337,22.31,"
"
99.77449,21.59,"
"
99.90226,22.16,"
"
100.03287,21.68,"
"
100.16088,22.12,"
"
100.29299,21.43,"
"
100.42107,22.11,"
"
100.55242,21.56,"
"
100.68057,22.10,"
"
100.81271,21.43,"
"
100.94015,22.22,"
"
101.07074,21.68,"
"
101.19861,22.14,"
"
101.32890,21.73,"
"
101.45588,22.30,"
"
101.58620,21.73,"
"
101.71390,22.17,"
"
101.84431,21.71,"
"
101.97087,22.37,"
"
102.10103,21.75,"
"
102.22874,22.17,"
"
102.36013,21.55,"
"
102.48761,22.21,"
"
102.62030,21.34,"
"
102.74797,22.18,"
"
102.87982,21.47,"
"
103.00796,22.10,"
"
103.14002,21.44,"
"
103.26924,21.91,"
"
103.40223,21.29,"
"
103.53131,21.94,"
"
103.66472,21.22,"
"
103.79462,21.80,"
"
103.92727,21.34,"
"
104.05554,22.07,"
"
104.18833,21.32,"
"
104.31761,21.90,"
"
104.44939,21.49,"
"
104.57760,22.08,"
"
104.71030,21.34,"
"
104.83905,21.99,"
"
104.97044,21.55,"
"
105.09797,22.20,"
"
105.22878,21.65,"
"
105.35715,22.06,"
"
105.48791,21.65,"
"
105.61561,22.17,"
"
105.74743,21.48,"
"
105.87524,22.15,"
"
106.00552,21.73,"
"
106.13296,22.22,"
"
106.26438,21.54,"
"
106.39174,22.23,"
"
106.52189,21.75,"
"
106.64933,22.22,"
"
106.77929,21.79,"
"
106.90563,22.41,"
"
107.03532,21.83,"
"
107.16296,22.18,"
"
107.29416,21.58,"
"
107.42126,22.28,"
"
107.55145,21.75,"
"
107.67908,22.18,"
"
107.81024,21.59,"
"
107.93780,22.20,"
"
108.06869,21.63,"
"
108.19735,22.01,"
"
108.32905,21.50,"
"
108.45671,22.18,"
"
108.58818,21.54,"
"
108.71636,22.09,"
"
108.84732,21.62,"
"
108.97396,22.36,"
"
109.10460,21.67,"
"
109.23223,22.18,"
"
109.36280,21.69,"
"
109.48958,22.33,"
"
109.61973,21.75,"
"
109.74726,22.20,"
"
109.87741,21.76,"
"
110.00397,22.37,"
"
110.13450,21.69,"
"
110.26201,22.21,"
"
110.39213,21.76,"
"
110.51920,22.28,"
"
110.64977,21.68,"
"
110.77815,22.05,"
"
110.91025,21.44,"
"
111.03940,21.92,"
"
111.17215,21.33,"
"
111.30219,21.77,"
"
111.43599,21.16,"
"
111.56632,21.73,"
"
111.70230,20.82,"
"
111.83763,20.92,"
"
111.97977,19.92,"
"
112.12024,20.16,"
"
112.26729,19.25,"
"
112.41183,19.59,"
"
112.56015,19.09,"
"
112.70456,19.61,"
"
112.85535,18.78,"
"
113.00244,19.25,"
"
113.15530,18.52,"
"
113.30461,18.96,"
"
113.45789,18.47,"
"
113.60600,19.12,"
"
113.75935,18.46,"
"
113.90953,18.85,"
"
114.06230,18.53,"
"
114.20982,19.19,"
"
114.36242,18.55,"
"
114.51162,18.98,"
"
114.66396,18.59,"
"
114.81195,19.13,"
"
114.96422,18.59,"
"
115.11337,18.98,"
"
115.26543,18.62,"
"
115.41198,19.32,"
"
115.56325,18.72,"
"
115.71034,19.25,"
"
115.85987,18.93,"
"
116.00564,19.42,"
"
116.15641,18.78,"
"
116.30119,19.56,"
"
116.44857,19.21,"
"
116.59125,19.84,"
"
116.73864,19.21,"
"
116.88089,19.90,"
"
117.02567,19.56,"
"
117.16708,20.02,"
"
117.31240,19.48,"
"
117.45334,20.09,"
"
117.59628,19.81,"
"
117.73555,20.33,"
"
117.87845,19.81,"
"
118.01808,20.28,"
"
118.15982,19.98,"
"
118.29832,20.44,"
"
118.44047,19.92,"
"
118.57834,20.54,"
"
118.71851,20.20,"
"
118.85581,20.62,"
"
118.99737,20.00,"
"
119.13335,20.82,"
"
119.27225,20.38,"
"
119.40843,20.79,"
"
119.54725,20.40,"
"
119.68104,21.16,"
"
119.81772,20.72,"
"
119.95124,21.21,"
"
120.08812,20.68,"
"
120.21984,21.50,"
"
120.35459,21.01,"
"
120.48712,21.36,"
"
120.62278,20.87,"
"
120.75319,21.71,"
"
120.88717,21.13,"
"
121.01807,21.63,"
"
121.15205,21.13,"
"
121.28135,21.90,"
"
121.41542,21.12,"
"
121.54729,21.47,"
"
121.68221,20.99,"
"
121.81261,21.71,"
"
121.94556,21.30,"
"
122.07685,21.57,"
"
122.21172,20.99,"
"
122.34273,21.61,"
"
122.47815,20.91,"
"
122.61096,21.32,"
"
122.74655,20.88,"
"
122.87842,21.47,"
"
123.01554,20.65,"
"
123.14956,21.13,"
"
123.28549,20.83,"
"
123.41798,21.37,"
"
123.55451,20.74,"
"
123.68749,21.29,"
"
123.82261,20.96,"
"
123.95422,21.51,"
"
124.08965,20.91,"
"
124.22112,21.54,"
"
124.35582,21.02,"
"
124.48546,21.84,"
"
124.61963,21.10,"
"
124.74945,21.81,"
"
124.88137,21.46,"
"
125.01046,21.93,"
"
125.14364,21.26,"
"
125.27295,21.90,"
"
125.40459,21.51,"
"
125.53356,21.95,"
"
125.66711,21.20,"
"
125.79616,21.94,"
"
125.92888,21.33,"
"
126.05690,22.12,"
"
126.18960,21.34,"
"
126.31812,22.03,"
"
126.44970,21.52,"
"
126.57836,22.01,"
"
126.71042,21.44,"
"
126.83842,22.12,"
"
126.96968,21.57,"
"
127.09894,21.90,"
"
127.23137,21.38,"
"
127.35933,22.13,"
"
127.49081,21.53,"
"
127.62035,21.86,"
"
127.75307,21.33,"
"
127.88140,22.06,"
"
128.01375,21.39,"
"
128.14287,21.93,"
"
128.27510,21.41,"
"
128.40348,22.06,"
"
128.53502,21.53,"
"
128.66357,22.03,"
"
128.79480,21.58,"
"
128.92118,22.40,"
"
129.05176,21.68,"
"
129.17890,22.27,"
"
129.30821,21.90,"
"
129.43394,22.52,"
"
129.56406,21.76,"
"
129.69013,22.46,"
"
129.81870,22.02,"
"
129.94399,22.60,"
"
130.07562,21.51,"
"
130.20186,22.43,"
"
130.33198,21.76,"
"
130.45906,22.28,"
"
130.59087,21.48,"
"
130.71830,22.22,"
"
130.84798,21.83,"
"
130.97521,22.25,"
"
131.10791,21.34,"
"
131.23681,21.97,"
"
131.36834,21.53,"
"
131.49731,21.95,"
"
131.62987,21.36,"
"
131.75827,22.05,"
"
131.89040,21.43,"
"
132.01754,22.27,"
"
132.14914,21.52,"
"
132.27762,22.04,"
"
132.41059,21.29,"
"
132.53742,22.32,"
"
132.66967,21.41,"
"
132.79848,21.98,"
"
132.93004,21.52,"
"
133.05953,21.86,"
"
133.19248,21.30,"
"
133.32150,21.95,"
"
133.45371,21.42,"
"
133.58377,21.77,"
"
133.71780,21.13,"
"
133.84593,22.10,"
"
133.97843,21.37,"
"
134.10819,21.82,"
"
134.24155,21.23,"
"
134.37102,21.87,"
"
134.50395,21.30,"
"
134.63779,21.15,"
"
134.76866,21.63,"
"
134.89779,21.93,"
"
135.03051,21.33,"
"
135.16017,21.84,"
"
135.29223,21.44,"
"
135.42026,22.11,"
"
135.55210,21.48,"
"
135.68144,21.89,"
"
135.81346,21.45,"
"
135.94136,22.14,"
"
136.07315,21.48,"
"
136.20199,21.98,"
"
136.33337,21.55,"
"
136.46037,22.29,"
"
136.59112,21.65,"
"
136.71802,22.31,"
"
136.84768,21.84,"
"
136.97341,22.52,"
"
137.10303,21.84,"
"
137.22929,22.42,"
"
137.35798,22.00,"
"
137.48313,22.62,"
"
137.61231,21.92,"
"
137.73839,22.46,"
"
137.86670,22.07,"
"
137.99168,22.65,"
"
138.12110,21.88,"
"
138.24686,22.51,"
"
138.37575,21.97,"
"
138.50130,22.55,"
"
138.63095,21.84,"
"
138.75691,22.48,"
"
138.88497,22.11,"
"
139.00892,22.84,"
"
139.13817,21.91,"
"
139.26454,22.41,"
"
139.39499,21.70,"
"
139.52234,22.23,"
"
139.65277,21.71,"
"
139.77990,22.27,"
"
139.91058,21.67,"
"
140.03795,22.23,"
"
140.16864,21.67,"
"
140.29602,22.23,"
"
140.42702,21.61,"
"
140.55530,22.07,"
"
140.68831,21.29,"
"
140.81749,21.92,"
"
140.95157,21.12,"
"
141.08220,21.67,"
"
141.21700,21.01,"
"
141.34888,21.47,"
"
141.48487,20.82,"
"
141.61782,21.30,"
"
141.75463,20.70,"
"
141.88850,21.15,"
"
142.02656,20.51,"
"
142.16147,20.99,"
"
142.30074,20.33,"
"
142.43545,21.02,"
"
142.57477,20.32,"
"
142.70978,20.97,"
"
142.84886,20.36,"
"
142.98313,21.09,"
"
143.12155,20.45,"
"
143.25755,20.82,"
"
143.39664,20.36,"
"
143.53081,21.10,"
"
143.66940,20.43,"
"
143.80499,20.88,"
"
143.94351,20.44,"
"
144.07873,20.94,"
"
144.21807,20.32,"
"
144.35449,20.76,"
"
144.49424,20.26,"
"
144.62973,20.90,"
"
144.77086,20.06,"
"
144.90884,20.52,"
"
145.04887,20.22,"
"
145.18528,20.76,"
"
145.32701,19.98,"
"
145.46617,20.35,"
"
145.61035,19.64,"
"
145.75124,20.10,"
"
145.89953,19.09,"
"
146.04806,19.06,"
"
146.20368,18.19,"
"
146.35812,18.33,"
"
146.51986,17.51,"
"
146.68176,17.49,"
"
146.85296,16.54,"
"
147.02477,16.48,"
"
147.20769,15.48,"
"
147.39267,15.31,"
"
147.59060,14.31,"
"
147.79124,14.11,"
"
148.00583,13.19,"
"
148.22412,12.97,"
"
148.45722,12.15,"
"
148.69651,11.83,"
"
148.95650,10.89,"
"
149.22505,10.54,"
"
149.52201,9.53,"
"
149.83578,9.02,"
"
150.19517,7.88,"
"
150.63108,6.50,"
"
155.64172,0.57,"
"
170.72628,0.19,"
"
181.71276,0.26,"
"
182.88135,2.42,"
"
185.56173,1.06,"
"
205.56451,0.14,"
"
211.34518,0.49,"
"
212.15244,3.51,"
"
213.01202,3.29,"
"
214.24414,2.30,"
"
215.29151,2.70,"
"
216.25781,2.93,"
"
217.23524,2.90,"
"
226.62839,0.30,"
"
228.05120,1.99,"
"
228.82468,3.66,"
"
229.48048,4.32,"
"
230.13613,4.32,"
"
230.82746,4.10,"
"
231.83603,2.81,"
"
235.18358,0.85,"
"
292.41186,0.05,"
"
292.93757,5.39,"
"
293.31005,7.60,"
"
293.61340,9.33,"
"
293.89077,10.21,"
"
294.13540,11.57,"
"
294.36873,12.14,"
"
294.58646,13.00,"
"
294.80054,13.23,"
"
294.99864,14.29,"
"
295.19709,14.27,"
"
295.38709,14.90,"
"
295.57785,14.84,"
"
295.76069,15.49,"
"
295.94679,15.21,"
"
296.12580,15.82,"
"
296.30461,15.83,"
"
296.47626,16.50,"
"
296.65310,16.01,"
"
296.82468,16.50,"
"
296.99824,16.31,"
"
297.16512,16.97,"
"
297.33651,16.52,"
"
297.50373,16.93,"
"
297.67153,16.87,"
"
297.83451,17.37,"
"
298.00239,16.87,"
"
298.16596,17.31,"
"
298.32991,17.27,"
"
298.48882,17.82,"
"
298.65185,17.37,"
"
298.80916,18.00,"
"
298.96795,17.83,"
"
299.12156,18.43,"
"
299.27902,17.98,"
"
299.43080,18.66,"
"
299.58366,18.52,"
"
299.73119,19.19,"
"
299.88244,18.72,"
"
300.02752,19.52,"
"
300.17426,19.30,"
"
300.31756,19.76,"
"
300.46308,19.46,"
"
300.60677,19.70,"
"
300.74447,20.56,"
"
300.88151,20.66,"
"
301.02212,20.14,"
"
301.15744,20.92,"
"
301.29361,20.79,"
"
301.42710,21.21,"
"
301.56345,20.77,"
"
301.69477,21.56,"
"
301.82808,21.24,"
"
301.95832,21.74,"
"
302.09117,21.31,"
"
302.21944,22.07,"
"
302.35031,21.63,"
"
302.47819,22.14,"
"
302.60882,21.68,"
"
302.73383,22.65,"
"
302.86252,22.00,"
"
302.98635,22.87,"
"
303.11361,22.25,"
"
303.23686,22.97,"
"
303.36365,22.33,"
"
303.48762,22.84,"
"
303.61389,22.42,"
"
303.73571,23.24,"
"
303.86025,22.74,"
"
303.98195,23.26,"
"
304.10525,22.96,"
"
304.22488,23.67,"
"
304.34864,22.88,"
"
304.46903,23.52,"
"
304.59231,22.97,"
"
304.71045,23.97,"
"
304.83181,23.33,"
"
304.95033,23.89,"
"
305.07107,23.45,"
"
305.18811,24.19,"
"
305.30868,23.48,"
"
305.42594,24.15,"
"
305.54485,23.81,"
"
305.66021,24.54,"
"
305.77899,23.84,"
"
305.89385,24.65,"
"
306.01139,24.09,"
"
306.12550,24.81,"
"
306.24316,24.06,"
"
306.35610,25.07,"
"
306.47129,24.58,"
"
306.58428,25.06,"
"
306.70143,24.17,"
"
306.81503,24.93,"
"
306.93018,24.59,"
"
307.04375,24.93,"
"
307.16097,24.16,"
"
307.27401,25.05,"
"
307.38927,24.56,"
"
307.50201,25.12,"
"
307.61845,24.31,"
"
307.73063,25.24,"
"
307.84578,24.59,"
"
307.95863,25.09,"
"
308.07362,24.62,"
"
308.18494,25.44,"
"
308.29884,24.86,"
"
308.41043,25.37,"
"
308.52525,24.66,"
"
308.63596,25.58,"
"
308.74913,25.02,"
"
308.85992,25.56,"
"
308.97374,24.88,"
"
309.08314,25.88,"
"
309.19533,25.24,"
"
309.30560,25.68,"
"
309.41854,25.07,"
"
309.52770,25.94,"
"
309.63996,25.22,"
"
309.75008,25.71,"
"
309.86238,25.21,"
"
309.97107,26.05,"
"
310.08343,25.20,"
"
310.19289,25.87,"
"
310.30432,25.41,"
"
310.41214,26.26,"
"
310.52427,25.25,"
"
310.63385,25.84,"
"
310.74695,25.03,"
"
310.85515,26.17,"
"
310.96757,25.19,"
"
311.07794,25.65,"
"
311.19101,25.04,"
"
311.30253,25.39,"
"
311.41691,24.75,"
"
311.52864,25.34,"
"
311.64370,24.61,"
"
311.75629,25.15,"
"
311.87197,24.48,"
"
311.98560,24.92,"
"
312.10300,24.12,"
"
312.21628,25.00,"
"
312.33345,24.17,"
"
312.44734,24.86,"
"
312.56303,24.47,"
"
312.67664,24.92,"
"
312.79293,24.35,"
"
312.90662,24.90,"
"
313.02372,24.18,"
"
313.13829,24.71,"
"
313.25602,24.05,"
"
313.37103,24.62,"
"
313.48913,23.97,"
"
313.60412,24.62,"
"
313.72215,23.99,"
"
313.83710,24.63,"
"
313.95588,23.84,"
"
314.07115,24.56,"
"
314.18974,23.88,"
"
314.30571,24.42,"
"
314.42485,23.76,"
"
314.54100,24.38,"
"
314.65976,23.84,"
"
314.77610,24.34,"
"
314.89558,23.70,"
"
315.01164,24.40,"
"
315.13093,23.73,"
"
315.24706,24.38,"
"
315.36526,23.95,"
"
315.47952,24.78,"
"
315.59846,23.80,"
"
315.71356,24.60,"
"
315.83077,24.16,"
"
315.94475,24.84,"
"
316.06241,24.07,"
"
316.17682,24.75,"
"
316.29320,24.33,"
"
316.40579,25.15,"
"
316.52214,24.34,"
"
316.63542,24.99,"
"
316.75057,24.59,"
"
316.86219,25.37,"
"
316.97786,24.48,"
"
317.08996,25.26,"
"
317.20322,25.00,"
"
317.31359,25.65,"
"
