time, x, y, z
1.04875, 0.46094, -0.25781, -0.89062 
1.04906, 0.43750, -0.25000, -0.89844 
1.04937, 0.46875, -0.25000, -0.83594 
1.04969, 0.43750, -0.25781, -0.90625 
1.05000, 0.50000, -0.28125, -0.91406 
1.05031, 0.43750, -0.27344, -0.89844 
1.05062, 0.48438, -0.25781, -0.92969 
1.05094, 0.45312, -0.25000, -0.90625 
1.05125, 0.42188, -0.25781, -0.91406 
1.05156, 0.44531, -0.25781, -0.84375 
1.05188, 0.45312, -0.31250, -0.91406 
1.05219, 0.45312, -0.28125, -0.78906 
1.05250, 0.40625, -0.24219, -0.91406 
1.05281, 0.46875, -0.28125, -0.78906 
1.05313, 0.46875, -0.24219, -0.86719 
1.05344, 0.46875, -0.24219, -0.86719 
1.05375, 0.42188, -0.26562, -0.98438 
1.05406, 0.43750, -0.25000, -0.90625 
1.05438, 0.40625, -0.25781, -0.86719 
1.05469, 0.42188, -0.24219, -0.89844 
1.05500, 0.46094, -0.25000, -1.00781 
1.05531, 0.45312, -0.29688, -0.89062 
1.05563, 0.42188, -0.23438, -0.87500 
1.05594, 0.42969, -0.26562, -0.85156 
1.05625, 0.45312, -0.32812, -0.89844 
1.05656, 0.45312, -0.25000, -0.89844 
1.05688, 0.46094, -0.25000, -0.80469 
1.05719, 0.43750, -0.22656, -0.88281 
1.05750, 0.46094, -0.28906, -0.83594 
1.05781, 0.42188, -0.21875, -0.88281 
1.05812, 0.44531, -0.27344, -0.85156 
1.05844, 0.46094, -0.26562, -0.91406 
1.05875, 0.44531, -0.25000, -0.85938 
1.05906, 0.42969, -0.26562, -0.74219 
1.05937, 0.44531, -0.25000, -0.90625 
1.05969, 0.45312, -0.23438, -0.90625 
1.06000, 0.45312, -0.22656, -0.90625 
1.06031, 0.46094, -0.25000, -0.83594 
1.06062, 0.45312, -0.25781, -0.88281 
1.06094, 0.43750, -0.25000, -0.94531 
1.06125, 0.44531, -0.25781, -0.89062 
1.06156, 0.45312, -0.13281, -0.87500 
1.06188, 0.47656, -0.25000, -0.88281 
1.06219, 0.47656, -0.25000, -0.88281 
1.06250, 0.40625, -0.21094, -0.85938 
1.06281, 0.46875, -0.26562, -0.93750 
1.06313, 0.46875, -0.26562, -0.93750 
1.06344, 0.42188, -0.25000, -0.94531 
1.06375, 0.50000, -0.25000, -0.95312 
1.06406, 0.42969, -0.28906, -0.90625 
1.06438, 0.47656, -0.26562, -0.92188 
1.06469, 0.44531, -0.22656, -0.92188 
1.06500, 0.43750, -0.23438, -0.87500 
1.06531, 0.45312, -0.27344, -0.92188 
1.06563, 0.46094, -0.26562, -0.92188 
1.06594, 0.47656, -0.28125, -0.93750 
1.06625, 0.45312, -0.31250, -0.85938 
1.06656, 0.46094, -0.25000, -0.82812 
1.06688, 0.40625, -0.21094, -0.92188 
1.06719, 0.47656, -0.25000, -0.89844 
1.06750, 0.41406, -0.25000, -0.90625 
1.06781, 0.45312, -0.24219, -0.96875 
1.06812, 0.46875, -0.25781, -0.79688 
1.06844, 0.45312, -0.21875, -0.89062 
1.06875, 0.45312, -0.30469, -0.90625 
1.06906, 0.46875, -0.26562, -0.89062 
1.06937, 0.46875, -0.24219, -0.89844 
1.06969, 0.43750, -0.23438, -0.97656 
1.07000, 0.44531, -0.26562, -0.94531 
1.07031, 0.50000, -0.21875, -0.94531 
1.07062, 0.42969, -0.22656, -0.92969 
1.07094, 0.46875, -0.27344, -0.77344 
1.07125, 0.45312, -0.24219, -0.93750 
1.07156, 0.50000, -0.25781, -0.89062 
1.07188, 0.46094, -0.25781, -0.98438 
1.07219, 0.43750, -0.26562, -0.92188 
1.07250, 0.46094, -0.21875, -0.88281 
1.07281, 0.43750, -0.25781, -0.85938 
1.07313, 0.43750, -0.25781, -0.85938 
1.07344, 0.44531, -0.31250, -0.89062 
1.07375, 0.43750, -0.25000, -0.85156 
1.07406, 0.48438, -0.25000, -0.88281 
1.07438, 0.45312, -0.24219, -0.87500 
1.07469, 0.50000, -0.26562, -0.92188 
1.07500, 0.48438, -0.25781, -0.91406 
1.07531, 0.45312, -0.29688, -0.90625 
1.07563, 0.43750, -0.22656, -0.90625 
1.07594, 0.46094, -0.26562, -0.87500 
1.07625, 0.44531, -0.25000, -0.92188 
1.07656, 0.43750, -0.28125, -0.90625 
1.07688, 0.47656, -0.29688, -0.89844 
1.07719, 0.46094, -0.23438, -0.89062 
1.07750, 0.45312, -0.27344, -0.81250 
1.07781, 0.47656, -0.30469, -0.92188 
1.07812, 0.44531, -0.32812, -0.92188 
1.07844, 0.44531, -0.25781, -0.79688 
1.07875, 0.46094, -0.28906, -0.88281 
1.07906, 0.40625, -0.24219, -0.91406 
1.07937, 0.46875, -0.26562, -1.00000 
1.07969, 0.46875, -0.27344, -0.90625 
1.08000, 0.40625, -0.25000, -0.90625 
1.08031, 0.47656, -0.28125, -0.92969 
1.08062, 0.45312, -0.23438, -0.87500 
1.08094, 0.47656, -0.23438, -0.91406 
1.08125, 0.47656, -0.28125, -0.85156 
1.08156, 0.47656, -0.28125, -0.85156 
1.08187, 0.46875, -0.26562, -0.82812 
1.08219, 0.46094, -0.27344, -0.82812 
1.08250, 0.44531, -0.28906, -0.82812 
1.08281, 0.44531, -0.28906, -0.82812 
1.08313, 0.46094, -0.32812, -0.90625 
1.08344, 0.45312, -0.25781, -0.85156 
1.08375, 0.48438, -0.26562, -0.89844 
1.08406, 0.50000, -0.27344, -0.87500 
1.08438, 0.40625, -0.17969, -0.88281 
1.08469, 0.43750, -0.17188, -0.90625 
1.08500, 0.44531, -0.22656, -0.86719 
1.08531, 0.45312, -0.28125, -0.83594 
1.08563, 0.44531, -0.26562, -0.81250 
1.08594, 0.46875, -0.25000, -0.82031 
1.08625, 0.46875, -0.31250, -0.86719 
1.08656, 0.44531, -0.26562, -0.82031 
1.08688, 0.42188, -0.26562, -0.85156 
1.08719, 0.42969, -0.16406, -0.87500 
1.08750, 0.44531, -0.24219, -0.86719 
1.08781, 0.42188, -0.24219, -0.88281 
1.08813, 0.49219, -0.25000, -0.92188 
1.08844, 0.42969, -0.27344, -0.87500 
1.08875, 0.46875, -0.25000, -0.89062 
1.08906, 0.41406, -0.30469, -0.91406 
1.08937, 0.43750, -0.26562, -0.83594 
1.08969, 0.45312, -0.20312, -0.90625 
1.09000, 0.48438, -0.27344, -0.93750 
1.09031, 0.48438, -0.28906, -0.86719 
1.09062, 0.46094, -0.26562, -0.86719 
1.09094, 0.44531, -0.24219, -0.81250 
1.09125, 0.42969, -0.26562, -0.86719 
1.09156, 0.43750, -0.25000, -0.89844 
1.09187, 0.43750, -0.26562, -0.88281 
1.09219, 0.42188, -0.25000, -0.81250 
1.09250, 0.42188, -0.25000, -0.81250 
1.09281, 0.46875, -0.26562, -0.92188 
1.09313, 0.46875, -0.26562, -0.92188 
1.09344, 0.45312, -0.28906, -0.88281 
1.09375, 0.45312, -0.25781, -0.82812 
1.09406, 0.42188, -0.26562, -0.92188 
1.09438, 0.50000, -0.26562, -0.88281 
1.09469, 0.46094, -0.21875, -0.89844 
1.09500, 0.46875, -0.27344, -0.88281 
1.09531, 0.46875, -0.26562, -0.82812 
1.09563, 0.46875, -0.28906, -0.85938 
1.09594, 0.44531, -0.25781, -0.92188 
1.09625, 0.46875, -0.29688, -0.85938 
1.09656, 0.44531, -0.27344, -0.84375 
1.09688, 0.47656, -0.25000, -0.78906 
1.09719, 0.38281, -0.25000, -0.89062 
1.09750, 0.46875, -0.19531, -0.87500 
1.09781, 0.51562, -0.27344, -0.86719 
1.09813, 0.46094, -0.22656, -0.85156 
1.09844, 0.43750, -0.21094, -0.92188 
1.09875, 0.46094, -0.28906, -0.89062 
1.09906, 0.45312, -0.22656, -0.90625 
1.09937, 0.43750, -0.25000, -0.89062 
1.09969, 0.50000, -0.25000, -0.88281 
1.10000, 0.46875, -0.28125, -0.87500 
1.10031, 0.42188, -0.24219, -0.87500 
1.10062, 0.42188, -0.25000, -0.90625 
1.10094, 0.47656, -0.24219, -0.90625 
1.10125, 0.50781, -0.28125, -0.96875 
1.10156, 0.43750, -0.28906, -0.97656 
1.10187, 0.43750, -0.26562, -0.89844 
1.10219, 0.45312, -0.25000, -0.84375 
1.10250, 0.50000, -0.28125, -0.91406 
1.10281, 0.50000, -0.28125, -0.91406 
1.10313, 0.45312, -0.27344, -0.89062 
1.10344, 0.45312, -0.24219, -0.86719 
1.10375, 0.43750, -0.18750, -0.93750 
1.10406, 0.50000, -0.25000, -0.87500 
1.10438, 0.45312, -0.23438, -0.84375 
1.10469, 0.46094, -0.27344, -0.86719 
1.10500, 0.47656, -0.29688, -0.90625 
1.10531, 0.46094, -0.26562, -0.90625 
1.10563, 0.40625, -0.21094, -0.92188 
1.10594, 0.45312, -0.18750, -0.90625 
1.10625, 0.50781, -0.25781, -0.85938 
1.10656, 0.47656, -0.21094, -0.85938 
1.10688, 0.48438, -0.25781, -0.93750 
1.10719, 0.48438, -0.25000, -0.93750 
1.10750, 0.43750, -0.30469, -0.86719 
1.10781, 0.46094, -0.34375, -0.89062 
1.10813, 0.43750, -0.21875, -0.91406 
1.10844, 0.46875, -0.27344, -0.82031 
1.10875, 0.50000, -0.25000, -0.87500 
1.10906, 0.43750, -0.23438, -0.85156 
1.10938, 0.45312, -0.25781, -0.84375 
1.10969, 0.42969, -0.26562, -0.94531 
1.11000, 0.43750, -0.26562, -0.95312 
1.11031, 0.46094, -0.25781, -0.90625 
1.11062, 0.46094, -0.25000, -0.85156 
1.11094, 0.45312, -0.29688, -0.89062 
1.11125, 0.49219, -0.25781, -0.90625 
1.11156, 0.43750, -0.28125, -0.80469 
1.11187, 0.42188, -0.25000, -0.92188 
1.11219, 0.42188, -0.25000, -0.92188 
1.11250, 0.42188, -0.25781, -0.88281 
1.11281, 0.42188, -0.26562, -0.81250 
1.11312, 0.42188, -0.26562, -0.81250 
1.11344, 0.45312, -0.31250, -0.78125 
1.11375, 0.46094, -0.25000, -0.85156 
1.11406, 0.46094, -0.31250, -0.84375 
1.11438, 0.42969, -0.27344, -0.93750 
1.11469, 0.50000, -0.25000, -0.87500 
1.11500, 0.47656, -0.25781, -0.90625 
1.11531, 0.43750, -0.25781, -0.92188 
1.11563, 0.46875, -0.21875, -0.85156 
1.11594, 0.44531, -0.25000, -0.79688 
1.11625, 0.44531, -0.25781, -0.85156 
1.11656, 0.43750, -0.24219, -0.96875 
1.11688, 0.46094, -0.27344, -0.85156 
1.11719, 0.46875, -0.31250, -0.91406 
1.11750, 0.46875, -0.25000, -0.90625 
1.11781, 0.48438, -0.25000, -0.89062 
1.11813, 0.46875, -0.26562, -0.93750 
1.11844, 0.43750, -0.25000, -0.85938 
1.11875, 0.42969, -0.28906, -0.92969 
1.11906, 0.44531, -0.25000, -0.86719 
1.11938, 0.43750, -0.25000, -0.89062 
1.11969, 0.43750, -0.16406, -0.87500 
1.12000, 0.43750, -0.23438, -0.88281 
1.12031, 0.53125, -0.28906, -0.85156 
1.12062, 0.45312, -0.25000, -0.97656 
1.12094, 0.48438, -0.28125, -0.93750 
1.12125, 0.47656, -0.28906, -0.88281 
1.12156, 0.47656, -0.28125, -0.85938 
1.12187, 0.45312, -0.30469, -0.96094 
1.12219, 0.42969, -0.26562, -0.81250 
1.12250, 0.42969, -0.26562, -0.81250 
1.12281, 0.43750, -0.25000, -0.96875 
1.12312, 0.51562, -0.28125, -0.88281 
1.12344, 0.50781, -0.27344, -0.96875 
1.12375, 0.44531, -0.27344, -0.89062 
1.12406, 0.42188, -0.25000, -0.92969 
1.12438, 0.43750, -0.21875, -0.92188 
1.12469, 0.39844, -0.21094, -0.90625 
1.12500, 0.42969, -0.25000, -0.79688 
1.12531, 0.43750, -0.27344, -0.89844 
1.12563, 0.46094, -0.28906, -0.89844 
1.12594, 0.49219, -0.22656, -0.89062 
1.12625, 0.50000, -0.27344, -0.89062 
1.12656, 0.48438, -0.26562, -0.80469 
1.12688, 0.47656, -0.25000, -0.95312 
1.12719, 0.50000, -0.26562, -0.85156 
1.12750, 0.42188, -0.26562, -0.89062 
1.12781, 0.46875, -0.25781, -0.89062 
1.12813, 0.46875, -0.25781, -0.89062 
1.12844, 0.46875, -0.25000, -0.74219 
1.12875, 0.48438, -0.26562, -0.89062 
1.12906, 0.43750, -0.26562, -0.89062 
1.12938, 0.48438, -0.25000, -0.89062 
1.12969, 0.43750, -0.26562, -0.89062 
1.13000, 0.53906, -0.28906, -0.86719 
1.13031, 0.42969, -0.28906, -0.90625 
1.13062, 0.44531, -0.25000, -0.84375 
1.13094, 0.43750, -0.24219, -0.89844 
1.13125, 0.45312, -0.28906, -0.87500 
1.13156, 0.45312, -0.28906, -0.87500 
1.13187, 0.47656, -0.25000, -0.92969 
1.13219, 0.42969, -0.28906, -0.89062 
1.13250, 0.40625, -0.22656, -0.88281 
1.13281, 0.40625, -0.22656, -0.88281 
1.13312, 0.46094, -0.28125, -0.92969 
1.13344, 0.41406, -0.23438, -0.90625 
1.13375, 0.39062, -0.19531, -0.92969 
1.13406, 0.46094, -0.26562, -0.88281 
1.13438, 0.42188, -0.25781, -0.87500 
1.13469, 0.44531, -0.25000, -0.88281 
1.13500, 0.42969, -0.25000, -0.86719 
1.13531, 0.46875, -0.27344, -0.78906 
1.13563, 0.44531, -0.28125, -0.87500 
1.13594, 0.45312, -0.25000, -0.83594 
1.13625, 0.46875, -0.31250, -0.89844 
1.13656, 0.42969, -0.26562, -0.92188 
1.13688, 0.42188, -0.20312, -0.89062 
1.13719, 0.44531, -0.28906, -0.88281 
1.13750, 0.51562, -0.26562, -0.94531 
1.13781, 0.45312, -0.25781, -0.86719 
1.13813, 0.39062, -0.20312, -0.87500 
1.13844, 0.48438, -0.25000, -0.92188 
1.13875, 0.46094, -0.27344, -0.81250 
1.13906, 0.48438, -0.26562, -0.89062 
1.13938, 0.43750, -0.25781, -0.90625 
1.13969, 0.49219, -0.28906, -0.86719 
1.14000, 0.47656, -0.25000, -0.89062 
1.14031, 0.48438, -0.28125, -0.87500 
1.14062, 0.45312, -0.23438, -0.89062 
1.14094, 0.46875, -0.31250, -0.89062 
1.14125, 0.43750, -0.21875, -0.87500 
1.14156, 0.43750, -0.22656, -0.86719 
1.14187, 0.47656, -0.25000, -0.89062 
1.14219, 0.44531, -0.25781, -0.89062 
1.14250, 0.44531, -0.26562, -0.78906 
1.14281, 0.44531, -0.26562, -0.78906 
1.14312, 0.44531, -0.25000, -0.89062 
1.14344, 0.47656, -0.26562, -0.90625 
1.14375, 0.46875, -0.25781, -0.79688 
1.14406, 0.45312, -0.25000, -0.91406 
1.14437, 0.46875, -0.28125, -0.88281 
1.14469, 0.41406, -0.25781, -0.90625 
1.14500, 0.41406, -0.25781, -0.90625 
1.14531, 0.46094, -0.25781, -0.89844 
1.14563, 0.48438, -0.28125, -0.93750 
1.14594, 0.45312, -0.26562, -0.79688 
1.14625, 0.46875, -0.24219, -0.89844 
1.14656, 0.44531, -0.26562, -0.88281 
1.14688, 0.42969, -0.22656, -0.95312 
1.14719, 0.44531, -0.27344, -0.89062 
1.14750, 0.44531, -0.27344, -0.89062 
1.14781, 0.44531, -0.25000, -0.87500 
1.14813, 0.44531, -0.25000, -0.87500 
1.14844, 0.42969, -0.25781, -0.91406 
1.14875, 0.50000, -0.28906, -0.87500 
1.14906, 0.50000, -0.28906, -0.87500 
1.14938, 0.51562, -0.29688, -0.86719 
1.14969, 0.42969, -0.25781, -0.79688 
1.15000, 0.44531, -0.25000, -0.88281 
1.15031, 0.46875, -0.26562, -0.85938 
1.15063, 0.46094, -0.19531, -0.89062 
1.15094, 0.44531, -0.26562, -0.81250 
1.15125, 0.44531, -0.21094, -0.89844 
1.15156, 0.42188, -0.25000, -0.92969 
1.15187, 0.43750, -0.26562, -0.90625 
1.15219, 0.44531, -0.22656, -0.84375 
1.15250, 0.44531, -0.25000, -0.84375 
1.15281, 0.44531, -0.25000, -0.84375 
1.15312, 0.44531, -0.26562, -0.89844 
1.15344, 0.45312, -0.25000, -0.82812 
1.15375, 0.44531, -0.28125, -0.83594 
1.15406, 0.44531, -0.24219, -0.88281 
1.15437, 0.43750, -0.26562, -0.90625 
1.15469, 0.40625, -0.17969, -0.88281 
1.15500, 0.46875, -0.25000, -0.91406 
1.15531, 0.42969, -0.21875, -0.90625 
1.15563, 0.54688, -0.27344, -0.95312 
1.15594, 0.45312, -0.28125, -0.92188 
1.15625, 0.51562, -0.30469, -0.92969 
1.15656, 0.44531, -0.25000, -0.88281 
1.15688, 0.53125, -0.26562, -0.90625 
1.15719, 0.44531, -0.24219, -0.85156 
1.15750, 0.40625, -0.26562, -0.86719 
1.15781, 0.46875, -0.28125, -0.89062 
1.15813, 0.44531, -0.31250, -0.89062 
1.15844, 0.43750, -0.21875, -0.88281 
1.15875, 0.46094, -0.25000, -0.90625 
1.15906, 0.42188, -0.20312, -0.89062 
1.15938, 0.45312, -0.26562, -0.87500 
1.15969, 0.42188, -0.25000, -0.77344 
1.16000, 0.43750, -0.25781, -0.91406 
1.16031, 0.43750, -0.26562, -0.86719 
1.16063, 0.43750, -0.22656, -0.85938 
1.16094, 0.46094, -0.26562, -0.93750 
1.16125, 0.46094, -0.26562, -0.93750 
1.16156, 0.48438, -0.29688, -0.91406 
1.16187, 0.46875, -0.26562, -0.88281 
1.16219, 0.45312, -0.28125, -0.92969 
1.16250, 0.45312, -0.28125, -0.92969 
1.16281, 0.41406, -0.31250, -0.89844 
1.16312, 0.50000, -0.26562, -0.92188 
1.16344, 0.49219, -0.26562, -0.88281 
1.16375, 0.42969, -0.23438, -0.92969 
1.16406, 0.46875, -0.25000, -0.80469 
1.16437, 0.50781, -0.28125, -0.87500 
1.16469, 0.45312, -0.24219, -0.90625 
1.16500, 0.45312, -0.25000, -0.87500 
1.16531, 0.43750, -0.24219, -0.96875 
1.16563, 0.42188, -0.21875, -0.85156 
1.16594, 0.43750, -0.24219, -0.92969 
1.16625, 0.42188, -0.24219, -0.91406 
1.16656, 0.46094, -0.24219, -0.89062 
1.16688, 0.48438, -0.25000, -0.94531 
1.16719, 0.41406, -0.30469, -0.93750 
1.16750, 0.44531, -0.23438, -0.89844 
1.16781, 0.41406, -0.21875, -0.92969 
1.16813, 0.44531, -0.24219, -0.77344 
1.16844, 0.39062, -0.17188, -0.89062 
1.16875, 0.51562, -0.24219, -0.88281 
1.16906, 0.42188, -0.28125, -0.78125 
1.16938, 0.46875, -0.30469, -0.91406 
1.16969, 0.42188, -0.23438, -0.89062 
1.17000, 0.42188, -0.25000, -0.96094 
1.17031, 0.43750, -0.24219, -0.92188 
1.17063, 0.43750, -0.27344, -0.88281 
1.17094, 0.44531, -0.26562, -0.85156 
1.17125, 0.50000, -0.22656, -0.91406 
1.17156, 0.43750, -0.26562, -0.91406 
1.17188, 0.46094, -0.25000, -0.80469 
1.17219, 0.41406, -0.20312, -0.92188 
1.17250, 0.41406, -0.20312, -0.92188 
1.17281, 0.49219, -0.27344, -0.83594 
1.17312, 0.42188, -0.22656, -0.90625 
1.17344, 0.47656, -0.26562, -0.93750 
1.17375, 0.45312, -0.26562, -0.92188 
1.17406, 0.40625, -0.22656, -0.90625 
1.17437, 0.44531, -0.25000, -0.75000 
1.17469, 0.39844, -0.22656, -0.86719 
1.17500, 0.43750, -0.19531, -0.89844 
1.17531, 0.42188, -0.26562, -0.78906 
1.17562, 0.42969, -0.22656, -0.89844 
1.17594, 0.44531, -0.25000, -0.84375 
1.17625, 0.50000, -0.25781, -0.93750 
1.17656, 0.39062, -0.18750, -0.88281 
1.17688, 0.47656, -0.25781, -0.93750 
1.17719, 0.45312, -0.25781, -0.75000 
1.17750, 0.45312, -0.23438, -0.89062 
1.17781, 0.46875, -0.33594, -0.85156 
1.17813, 0.46094, -0.26562, -0.96875 
1.17844, 0.46875, -0.30469, -0.92188 
1.17875, 0.46875, -0.29688, -0.91406 
1.17906, 0.45312, -0.25000, -0.81250 
1.17938, 0.45312, -0.25000, -0.89062 
1.17969, 0.44531, -0.24219, -0.81250 
1.18000, 0.40625, -0.15625, -0.89844 
1.18031, 0.42969, -0.28125, -0.78906 
1.18063, 0.42969, -0.25781, -0.86719 
1.18094, 0.43750, -0.25000, -0.93750 
1.18125, 0.43750, -0.27344, -0.89062 
1.18156, 0.42969, -0.26562, -0.78125 
1.18188, 0.49219, -0.26562, -0.92188 
1.18219, 0.44531, -0.26562, -0.80469 
1.18250, 0.44531, -0.26562, -0.80469 
1.18281, 0.40625, -0.24219, -0.90625 
1.18312, 0.48438, -0.28125, -0.92969 
1.18344, 0.50000, -0.22656, -0.92969 
1.18375, 0.46875, -0.28125, -0.86719 
1.18406, 0.45312, -0.25781, -0.88281 
1.18437, 0.43750, -0.25000, -0.89844 
1.18469, 0.48438, -0.26562, -0.92188 
1.18500, 0.46875, -0.29688, -0.90625 
1.18531, 0.39844, -0.17969, -0.89844 
1.18562, 0.47656, -0.24219, -1.00000 
1.18594, 0.43750, -0.28125, -0.91406 
1.18625, 0.47656, -0.25781, -0.89844 
1.18656, 0.46094, -0.35156, -0.92188 
1.18688, 0.49219, -0.25781, -0.92969 
1.18719, 0.51562, -0.26562, -0.91406 
1.18750, 0.46094, -0.25781, -0.88281 
1.18781, 0.44531, -0.23438, -0.89062 
1.18813, 0.41406, -0.22656, -0.94531 
1.18844, 0.42188, -0.27344, -0.78906 
1.18875, 0.44531, -0.24219, -0.89062 
1.18906, 0.46094, -0.27344, -0.92969 
1.18938, 0.46094, -0.29688, -0.94531 
1.18969, 0.47656, -0.19531, -0.91406 
1.19000, 0.43750, -0.28906, -0.86719 
1.19031, 0.53125, -0.28125, -0.91406 
1.19063, 0.45312, -0.28906, -0.85156 
1.19094, 0.47656, -0.29688, -0.89062 
1.19125, 0.45312, -0.30469, -0.86719 
1.19156, 0.47656, -0.28906, -0.89844 
1.19188, 0.47656, -0.28906, -0.89844 
1.19219, 0.42188, -0.24219, -0.75000 
1.19250, 0.36719, -0.17969, -0.90625 
1.19281, 0.36719, -0.17969, -0.90625 
1.19312, 0.45312, -0.25000, -0.80469 
1.19344, 0.42969, -0.23438, -0.88281 
1.19375, 0.42188, -0.26562, -0.81250 
1.19406, 0.41406, -0.23438, -0.88281 
1.19437, 0.46875, -0.28125, -0.84375 
1.19469, 0.46094, -0.26562, -0.87500 
1.19500, 0.46875, -0.27344, -0.80469 
1.19531, 0.40625, -0.27344, -0.89062 
1.19562, 0.45312, -0.26562, -0.91406 
1.19594, 0.50781, -0.21875, -0.92969 
1.19625, 0.45312, -0.29688, -0.95312 
1.19656, 0.42969, -0.15625, -0.90625 
1.19688, 0.43750, -0.25781, -0.89844 
1.19719, 0.44531, -0.21875, -0.92969 
1.19750, 0.40625, -0.21875, -0.87500 
1.19781, 0.43750, -0.25000, -0.83594 
1.19813, 0.42188, -0.22656, -0.87500 
1.19844, 0.42188, -0.28125, -0.78906 
1.19875, 0.42188, -0.22656, -0.89062 
1.19906, 0.43750, -0.20312, -0.92969 
1.19938, 0.37500, -0.24219, -0.90625 
1.19969, 0.44531, -0.27344, -0.86719 
1.20000, 0.45312, -0.25000, -0.90625 
1.20031, 0.44531, -0.25000, -0.95312 
1.20063, 0.46875, -0.27344, -0.87500 
1.20094, 0.52344, -0.28906, -0.86719 
1.20125, 0.47656, -0.26562, -0.83594 
1.20156, 0.42969, -0.25000, -0.86719 
1.20188, 0.43750, -0.31250, -0.88281 
1.20219, 0.43750, -0.31250, -0.88281 
1.20250, 0.46094, -0.24219, -0.90625 
1.20281, 0.43750, -0.21094, -0.89844 
1.20312, 0.50000, -0.26562, -0.89844 
1.20344, 0.42969, -0.28906, -0.82031 
1.20375, 0.44531, -0.26562, -0.89844 
1.20406, 0.43750, -0.27344, -0.83594 
1.20437, 0.44531, -0.25000, -0.89844 
1.20469, 0.46094, -0.29688, -0.78906 
1.20500, 0.39844, -0.24219, -0.87500 
1.20531, 0.42188, -0.25000, -0.92969 
1.20562, 0.46094, -0.27344, -0.93750 
1.20594, 0.52344, -0.21875, -0.88281 
1.20625, 0.43750, -0.26562, -0.83594 
1.20656, 0.43750, -0.20312, -0.88281 
1.20687, 0.47656, -0.27344, -0.89062 
1.20719, 0.44531, -0.29688, -0.90625 
1.20750, 0.42188, -0.25000, -0.87500 
1.20781, 0.43750, -0.23438, -0.85156 
1.20813, 0.43750, -0.27344, -0.84375 
1.20844, 0.43750, -0.24219, -0.86719 
1.20875, 0.39062, -0.22656, -0.85156 
1.20906, 0.46094, -0.26562, -0.86719 
1.20938, 0.43750, -0.25000, -0.90625 
1.20969, 0.42969, -0.23438, -0.91406 
1.21000, 0.51562, -0.26562, -0.89844 
1.21031, 0.45312, -0.25781, -0.84375 
1.21063, 0.50000, -0.28906, -0.89062 
1.21094, 0.43750, -0.25000, -0.94531 
1.21125, 0.43750, -0.25000, -0.85156 
1.21156, 0.44531, -0.25000, -0.96875 
1.21188, 0.45312, -0.26562, -0.83594 
1.21219, 0.45312, -0.26562, -0.83594 
1.21250, 0.43750, -0.25000, -0.89844 
1.21281, 0.43750, -0.25000, -0.89844 
1.21313, 0.50000, -0.25781, -0.88281 
1.21344, 0.46875, -0.26562, -0.91406 
1.21375, 0.46875, -0.22656, -0.86719 
1.21406, 0.43750, -0.22656, -0.88281 
1.21437, 0.43750, -0.19531, -0.91406 
1.21469, 0.43750, -0.25781, -0.91406 
1.21500, 0.42188, -0.25000, -0.82031 
1.21531, 0.44531, -0.31250, -0.90625 
1.21562, 0.44531, -0.32031, -0.91406 
1.21594, 0.50000, -0.27344, -0.85156 
1.21625, 0.39844, -0.24219, -0.90625 
1.21656, 0.43750, -0.25781, -0.84375 
1.21687, 0.43750, -0.27344, -0.85156 
1.21719, 0.45312, -0.22656, -0.89844 
1.21750, 0.46875, -0.23438, -0.86719 
1.21781, 0.38281, -0.23438, -0.91406 
1.21813, 0.49219, -0.25781, -0.87500 
1.21844, 0.49219, -0.25781, -0.92969 
1.21875, 0.46875, -0.27344, -0.92969 
1.21906, 0.45312, -0.32812, -0.90625 
1.21938, 0.47656, -0.28125, -0.99219 
1.21969, 0.45312, -0.28125, -0.89062 
1.22000, 0.46875, -0.25781, -0.89062 
1.22031, 0.49219, -0.25000, -0.92969 
1.22063, 0.44531, -0.28125, -0.83594 
1.22094, 0.46875, -0.25781, -0.93750 
1.22125, 0.42969, -0.27344, -0.94531 
1.22156, 0.42969, -0.27344, -0.94531 
1.22188, 0.44531, -0.26562, -0.90625 
1.22219, 0.44531, -0.25781, -0.88281 
1.22250, 0.44531, -0.25781, -0.88281 
1.22281, 0.46094, -0.23438, -0.93750 
1.22313, 0.43750, -0.25000, -0.89062 
1.22344, 0.46875, -0.25781, -0.91406 
1.22375, 0.43750, -0.23438, -0.87500 
1.22406, 0.46094, -0.21094, -0.88281 
1.22437, 0.41406, -0.25000, -0.88281 
1.22469, 0.41406, -0.25000, -0.92188 
1.22500, 0.44531, -0.27344, -0.85156 
1.22531, 0.45312, -0.25000, -0.85156 
1.22562, 0.43750, -0.25781, -0.85156 
1.22594, 0.45312, -0.25000, -0.99219 
1.22625, 0.44531, -0.29688, -0.90625 
1.22656, 0.46094, -0.20312, -0.89844 
1.22687, 0.47656, -0.28906, -0.88281 
1.22719, 0.42969, -0.24219, -0.83594 
1.22750, 0.45312, -0.27344, -0.88281 
1.22781, 0.46094, -0.28125, -0.88281 
1.22813, 0.43750, -0.25000, -0.89062 
1.22844, 0.46875, -0.28125, -0.85938 
1.22875, 0.46875, -0.28906, -0.84375 
1.22906, 0.46875, -0.31250, -0.89062 
1.22938, 0.42969, -0.24219, -0.89844 
1.22969, 0.44531, -0.26562, -0.94531 
1.23000, 0.43750, -0.29688, -0.86719 
1.23031, 0.45312, -0.28125, -0.85156 
1.23063, 0.43750, -0.25781, -0.82812 
